"discipline"	"Institutions"	"total_cites"	"avg_cites_per_paper"	"total_top_papers"
"geosciences"	"HUNAN UNIVERSITY OF SCIENCE & TECHNOLOGY"	"9296"	"17.88"	"14"
"geosciences"	"HENAN UNIVERSITY"	"9216"	"12.64"	"8"
"geosciences"	"GUANGXI UNIVERSITY"	"9160"	"14.07"	"7"
"geosciences"	"SHAANXI NORMAL UNIVERSITY"	"8903"	"17.56"	"11"
"geosciences"	"ZHENGZHOU UNIVERSITY"	"8827"	"11.63"	"11"
"geosciences"	"NANCHANG UNIVERSITY"	"8592"	"22.09"	"18"
"geosciences"	"MINISTRY OF WATER RESOURCES"	"8580"	"22.34"	"9"
"geosciences"	"ANHUI UNIVERSITY OF SCIENCE & TECHNOLOGY"	"8559"	"9.62"	"7"
"geosciences"	"ANHUI INSTITUTE OF OPTICS & FINE MECHANICS (AIOFM), CAS"	"8519"	"17.28"	"3"
"geosciences"	"XI'AN SHIYOU UNIVERSITY"	"8471"	"11.45"	"5"
"geosciences"	"XI'AN INSTITUTE OF OPTICS & PRECISION MECHANICS, CAS"	"8410"	"43.13"	"15"
"geosciences"	"PLA INFORMATION ENGINEERING UNIVERSITY"	"8342"	"14.02"	"15"
"geosciences"	"HUAZHONG AGRICULTURAL UNIVERSITY"	"8327"	"24.71"	"6"
"geosciences"	"HARBIN ENGINEERING UNIVERSITY"	"8137"	"7.12"	"10"
"geosciences"	"NANJING AGRICULTURAL UNIVERSITY"	"7857"	"24.33"	"13"
"geosciences"	"ZHEJIANG UNIVERSITY OF TECHNOLOGY"	"7800"	"19.95"	"11"
"geosciences"	"FUJIAN NORMAL UNIVERSITY"	"7786"	"13.71"	"8"
"geosciences"	"ANHUI UNIVERSITY"	"7675"	"14.7"	"7"
"geosciences"	"GUANGZHOU INSTITUTE OF TROPICAL & MARINE METEOROLOGY, CHINA METEOROLOGICAL ADMINISTRATION"	"7655"	"13.97"	"3"
"geosciences"	"SHANGHAI UNIVERSITY"	"7520"	"14.92"	"8"
"geosciences"	"HEBEI GEO UNIVERSITY"	"7512"	"10.76"	"6"
"geosciences"	"INSTITUTE OF DEEP-SEA SCIENCE & ENGINEERING, CAS"	"7489"	"14.74"	"2"
"geosciences"	"GUANGDONG UNIVERSITY OF TECHNOLOGY"	"7466"	"16.2"	"12"
"geosciences"	"GUANGDONG ACADEMY OF SCIENCES"	"7197"	"18.36"	"4"
"geosciences"	"NATIONAL SPACE SCIENCE CENTER, CAS"	"7116"	"7.95"	"9"
"geosciences"	"NANJING HYDRAULIC RESEARCH INSTITUTE"	"7006"	"15.26"	"9"
"geosciences"	"CHINESE ACADEMY OF FORESTRY"	"6993"	"17.18"	"13"
"geosciences"	"NORTHEAST NORMAL UNIVERSITY - CHINA"	"6865"	"15.78"	"5"
"geosciences"	"NATIONAL METEOROLOGICAL INFORMATION CENTER, CHINA METEOROLOGICAL ADMINISTRATION"	"6751"	"25.97"	"6"
"geosciences"	"HUBEI UNIVERSITY"	"6698"	"23.58"	"13"
"geosciences"	"JIANGXI UNIVERSITY OF SCIENCE & TECHNOLOGY"	"6691"	"12.99"	"7"
"geosciences"	"SOUTH CHINA NORMAL UNIVERSITY"	"6596"	"20.42"	"6"
"geosciences"	"BEIJING ACADEMY OF AGRICULTURE & FORESTRY SCIENCES (BAAFS)"	"6595"	"27.94"	"8"
"geosciences"	"SOUTHWEST UNIVERSITY OF SCIENCE & TECHNOLOGY - CHINA"	"6561"	"15.89"	"4"
"geosciences"	"NATIONAL METEOROLOGICAL CENTER, CHINA METEOROLOGICAL ADMINISTRATION"	"6484"	"14.03"	"2"
"geosciences"	"NANKAI UNIVERSITY"	"6475"	"20.17"	"9"
"geosciences"	"NORTHWEST NORMAL UNIVERSITY - CHINA"	"6391"	"16.64"	"9"
"geosciences"	"SHENYANG INSTITUTE OF APPLIED ECOLOGY, CAS"	"6328"	"27.04"	"6"
"geosciences"	"CHENGDU CENTER, CHINA GEOLOGICAL SURVEY"	"6308"	"12.54"	"2"
"geosciences"	"METEOROLOGICAL OBSERVATION CENTER, CHINA METEOROLOGICAL ADMINISTRATION"	"6268"	"19.29"	"6"
"geosciences"	"ZHEJIANG A&F UNIVERSITY"	"6229"	"21.86"	"5"
"immunology"	"CHINESE ACADEMY OF SCIENCES"	"110496"	"32.06"	"81"
"immunology"	"ZHEJIANG UNIVERSITY"	"66668"	"24.04"	"48"
"immunology"	"CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE"	"66519"	"20.29"	"58"
"immunology"	"SHANGHAI JIAO TONG UNIVERSITY"	"64356"	"22.6"	"57"
"immunology"	"SUN YAT SEN UNIVERSITY"	"63602"	"22.37"	"31"
"immunology"	"FUDAN UNIVERSITY"	"62754"	"20.66"	"45"
"immunology"	"CAPITAL MEDICAL UNIVERSITY"	"50650"	"17.83"	"26"
"immunology"	"HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY"	"50550"	"24.55"	"26"
"immunology"	"PEKING UNIVERSITY"	"47887"	"23.29"	"37"
"immunology"	"PEKING UNION MEDICAL COLLEGE"	"44807"	"19.18"	"34"
"immunology"	"CENTRAL SOUTH UNIVERSITY"	"42295"	"21.36"	"24"
"immunology"	"WUHAN UNIVERSITY"	"38289"	"28.77"	"36"
"immunology"	"CHINESE CENTER FOR DISEASE CONTROL & PREVENTION"	"34841"	"19"	"10"
"immunology"	"TSINGHUA UNIVERSITY"	"33363"	"41.55"	"29"
"immunology"	"NANJING MEDICAL UNIVERSITY"	"32513"	"15.78"	"24"
"immunology"	"SOUTHERN MEDICAL UNIVERSITY - CHINA"	"31438"	"16.39"	"12"
"immunology"	"SICHUAN UNIVERSITY"	"31375"	"18.75"	"22"
"immunology"	"GUANGZHOU MEDICAL UNIVERSITY"	"27690"	"19.53"	"17"
"immunology"	"UNIVERSITY OF CHINESE ACADEMY OF SCIENCES, CAS"	"27581"	"22.91"	"17"
"immunology"	"SHANDONG UNIVERSITY"	"27058"	"17.5"	"8"
"immunology"	"ZHENGZHOU UNIVERSITY"	"25309"	"16.77"	"15"
"immunology"	"ANHUI MEDICAL UNIVERSITY"	"22999"	"18"	"18"
"immunology"	"JILIN UNIVERSITY"	"21958"	"17.21"	"9"
"immunology"	"UNIVERSITY OF SCIENCE & TECHNOLOGY OF CHINA, CAS"	"21025"	"35.76"	"17"
"immunology"	"TONGJI UNIVERSITY"	"20784"	"19.59"	"15"
"immunology"	"SOOCHOW UNIVERSITY - CHINA"	"20126"	"16.94"	"10"
"immunology"	"ARMY MEDICAL UNIVERSITY"	"19721"	"23.56"	"8"
"immunology"	"NAVAL MEDICAL UNIVERSITY"	"17722"	"25.99"	"13"
"immunology"	"CHONGQING MEDICAL UNIVERSITY"	"17701"	"13.35"	"7"
"immunology"	"TIANJIN MEDICAL UNIVERSITY"	"17655"	"18.64"	"10"
"immunology"	"PEKING UNION MEDICAL COLLEGE HOSPITAL"	"17035"	"18.8"	"12"
"immunology"	"COLLABORATIVE INNOVATION CENTER FOR DIAGNOSIS & TREATMENT OF INFECTIOUS DISEASES"	"16944"	"24.45"	"10"
"immunology"	"XIAMEN UNIVERSITY"	"16913"	"24.73"	"11"
"immunology"	"NANJING UNIVERSITY"	"16547"	"19.7"	"8"
"immunology"	"SHANDONG FIRST MEDICAL UNIVERSITY & SHANDONG ACADEMY OF MEDICAL SCIENCES"	"16043"	"15.84"	"11"
"immunology"	"CHINESE PEOPLE'S LIBERATION ARMY GENERAL HOSPITAL"	"15991"	"21.76"	"9"
"immunology"	"XI'AN JIAOTONG UNIVERSITY"	"14988"	"16.45"	"9"
"immunology"	"WENZHOU MEDICAL UNIVERSITY"	"14561"	"13.76"	"5"
"immunology"	"INSTITUTE OF BIOPHYSICS, CAS"	"14546"	"72.37"	"5"
"immunology"	"CHINA MEDICAL UNIVERSITY"	"14183"	"15.28"	"6"
"immunology"	"JINAN UNIVERSITY"	"14073"	"17.44"	"5"
"immunology"	"CHINA AGRICULTURAL UNIVERSITY"	"11589"	"31.24"	"4"
"immunology"	"HARBIN MEDICAL UNIVERSITY"	"11462"	"17.8"	"8"
"immunology"	"CHINESE ACADEMY OF AGRICULTURAL SCIENCES"	"11427"	"15.96"	"3"
"immunology"	"HUAZHONG AGRICULTURAL UNIVERSITY"	"11241"	"19.83"	"4"
"immunology"	"SOUTH CHINA AGRICULTURAL UNIVERSITY"	"10952"	"34.99"	"5"
"immunology"	"NATIONAL INSTITUTE OF BIOLOGICAL SCIENCES, BEIJING"	"10752"	"250.05"	"9"
"immunology"	"AIR FORCE MEDICAL UNIVERSITY"	"10529"	"17.12"	"5"
"immunology"	"NANCHANG UNIVERSITY"	"10290"	"14.49"	"7"
"immunology"	"STATE KEY LABORATORY OF RESPIRATORY DISEASE"	"9711"	"20.49"	"5"
"immunology"	"SHENZHEN UNIVERSITY"	"9648"	"17.17"	"4"
"immunology"	"SOUTHERN UNIVERSITY OF SCIENCE & TECHNOLOGY"	"9573"	"27.35"	"8"
"immunology"	"BEIJING INSTITUTE OF MICROBIOLOGY & EPIDEMIOLOGY"	"9218"	"27.85"	"1"
"immunology"	"FUJIAN MEDICAL UNIVERSITY"	"9132"	"11.26"	"4"
"immunology"	"LAOSHAN LABORATORY"	"9071"	"15.89"	"0"
"immunology"	"QINGDAO UNIVERSITY"	"8876"	"13.05"	"3"
"immunology"	"SHANGHAI INSTITUTE OF IMMUNITY AND INFECTION, CAS"	"8828"	"38.55"	"7"
"immunology"	"INSTITUTE OF MICROBIOLOGY, CAS"	"8663"	"34.51"	"8"
"immunology"	"INSTITUTE OF BASIC MEDICAL SCIENCES - CAMS"	"8572"	"62.12"	"7"
"immunology"	"YANGZHOU UNIVERSITY"	"8419"	"14.67"	"3"
"immunology"	"JIANGSU UNIVERSITY"	"8328"	"17.14"	"2"
"immunology"	"STATE KEY LAB ONCOLOGY SOUTH CHINA"	"7790"	"20.72"	"4"
"immunology"	"SOUTHEAST UNIVERSITY - CHINA"	"7497"	"15.62"	"4"
"immunology"	"GUANGXI MEDICAL UNIVERSITY"	"7375"	"10.46"	"2"
"immunology"	"NANKAI UNIVERSITY"	"7368"	"21.8"	"8"
"immunology"	"ACADEMY OF MILITARY MEDICAL SCIENCES - CHINA"	"7260"	"25.21"	"3"
"immunology"	"SHANGHAI UNIVERSITY OF TRADITIONAL CHINESE MEDICINE"	"7220"	"16.56"	"5"
"immunology"	"CENTER FOR EXCELLENCE IN MOLECULAR CELL SCIENCE, CAS"	"7115"	"45.32"	"8"
"immunology"	"LANZHOU UNIVERSITY"	"7109"	"17.64"	"6"
"immunology"	"XUZHOU MEDICAL UNIVERSITY"	"7004"	"13.92"	"6"
"immunology"	"NATIONAL INSTITUTE FOR VIRAL DISEASE CONTROL & PREVENTION, CHINESE CENTER FOR DISEASE CONTROL & PREVENTION"	"6915"	"23.68"	"1"
"immunology"	"GUANGZHOU UNIVERSITY OF CHINESE MEDICINE"	"6791"	"15.36"	"6"
"immunology"	"CHINA PHARMACEUTICAL UNIVERSITY"	"6718"	"23.09"	"6"
"immunology"	"NANJING UNIVERSITY OF CHINESE MEDICINE"	"6685"	"13.45"	"3"
"immunology"	"SOUTHWEST MEDICAL UNIVERSITY"	"6647"	"13.59"	"6"
"immunology"	"NANTONG UNIVERSITY"	"6326"	"14.92"	"6"
"immunology"	"THE THIRD PEOPLE'S HOSPITAL OF SHENZHEN"	"6284"	"39.77"	"5"
"immunology"	"HEBEI MEDICAL UNIVERSITY"	"6270"	"13.17"	"2"
"immunology"	"NATIONAL INSTITUTE OF FOOD & DRUG CONTROL - CHINA"	"6224"	"22.47"	"6"
"immunology"	"JIANGSU PROVINCIAL CENTER FOR DISEASE CONTROL & PREVENTION"	"6215"	"17.31"	"2"
"immunology"	"SOUTH CHINA UNIVERSITY OF TECHNOLOGY"	"5781"	"17.79"	"1"
"immunology"	"SHANGHAI CENTER FOR DISEASE CONTROL & PREVENTION"	"5780"	"14.97"	"2"
"immunology"	"WUHAN INSTITUTE OF VIROLOGY, CAS"	"5775"	"28.03"	"4"
"immunology"	"SHANTOU UNIVERSITY"	"5487"	"15.86"	"2"
"materials_science"	"CHINESE ACADEMY OF SCIENCES"	"3264587"	"36.71"	"2194"
"materials_science"	"UNIVERSITY OF CHINESE ACADEMY OF SCIENCES, CAS"	"990881"	"37"	"678"
"materials_science"	"TSINGHUA UNIVERSITY"	"781845"	"40.84"	"671"
"materials_science"	"UNIVERSITY OF SCIENCE & TECHNOLOGY OF CHINA, CAS"	"578997"	"35.62"	"415"
"materials_science"	"SHANGHAI JIAO TONG UNIVERSITY"	"523797"	"29.93"	"349"
"materials_science"	"ZHEJIANG UNIVERSITY"	"518465"	"34.12"	"421"
"materials_science"	"HARBIN INSTITUTE OF TECHNOLOGY"	"482903"	"24.51"	"211"
"materials_science"	"HUAZHONG UNIVERSITY OF SCIENCE & TECHNOLOGY"	"479907"	"37"	"317"
"materials_science"	"CENTRAL SOUTH UNIVERSITY"	"476327"	"24.25"	"286"
"materials_science"	"PEKING UNIVERSITY"	"466759"	"44.98"	"342"
"materials_science"	"SOUTH CHINA UNIVERSITY OF TECHNOLOGY"	"442065"	"32.47"	"262"
"materials_science"	"XI'AN JIAOTONG UNIVERSITY"	"439800"	"28.34"	"321"
"materials_science"	"TIANJIN UNIVERSITY"	"422443"	"33.62"	"284"
"materials_science"	"UNIVERSITY OF SCIENCE & TECHNOLOGY BEIJING"	"421104"	"21.94"	"210"
"materials_science"	"SOOCHOW UNIVERSITY - CHINA"	"410326"	"41.08"	"278"
"materials_science"	"NORTHWESTERN POLYTECHNICAL UNIVERSITY"	"409762"	"26.54"	"356"
"materials_science"	"SICHUAN UNIVERSITY"	"375750"	"27.17"	"238"
"materials_science"	"ZHENGZHOU UNIVERSITY"	"367394"	"36.68"	"355"
"materials_science"	"JILIN UNIVERSITY"	"363509"	"31.31"	"208"
"materials_science"	"FUDAN UNIVERSITY"	"353640"	"40.51"	"308"
"materials_science"	"WUHAN UNIVERSITY OF TECHNOLOGY"	"346749"	"31.96"	"225"
"materials_science"	"NANJING UNIVERSITY"	"311101"	"37.36"	"241"
"materials_science"	"SHENZHEN UNIVERSITY"	"308760"	"36.16"	"214"
"materials_science"	"CHONGQING UNIVERSITY"	"305344"	"26.75"	"178"
"materials_science"	"BEIHANG UNIVERSITY"	"298359"	"30.74"	"191"
"materials_science"	"BEIJING INSTITUTE OF TECHNOLOGY"	"294565"	"31.58"	"244"
"materials_science"	"SHANDONG UNIVERSITY"	"288177"	"25.82"	"186"
"materials_science"	"HUNAN UNIVERSITY"	"278475"	"37.24"	"225"
"materials_science"	"SUN YAT SEN UNIVERSITY"	"278205"	"33.31"	"177"
"materials_science"	"WUHAN UNIVERSITY"	"275003"	"36.87"	"194"
"materials_science"	"TONGJI UNIVERSITY"	"270992"	"30.58"	"158"
"materials_science"	"SOUTHEAST UNIVERSITY - CHINA"	"266420"	"24.84"	"132"
"materials_science"	"BEIJING UNIVERSITY OF CHEMICAL TECHNOLOGY"	"257170"	"38.18"	"210"
"materials_science"	"INSTITUTE OF CHEMISTRY, CAS"	"256520"	"60.96"	"188"
"materials_science"	"NANKAI UNIVERSITY"	"256024"	"41.3"	"217"
"materials_science"	"DALIAN UNIVERSITY OF TECHNOLOGY"	"249167"	"25.61"	"108"
"materials_science"	"NANJING TECH UNIVERSITY"	"247249"	"30.01"	"153"
"materials_science"	"XIAMEN UNIVERSITY"	"227809"	"36.37"	"165"
"materials_science"	"DONGHUA UNIVERSITY"	"223227"	"28.15"	"136"
"materials_science"	"SHANGHAI UNIVERSITY"	"222142"	"24.3"	"159"
"materials_science"	"INSTITUTE OF METAL RESEARCH, CAS"	"220800"	"26.76"	"111"
"materials_science"	"NATIONAL CENTER FOR NANOSCIENCE & TECHNOLOGY, CAS"	"220643"	"63.02"	"159"
"materials_science"	"NORTHEASTERN UNIVERSITY - CHINA"	"220610"	"16.4"	"82"
"materials_science"	"UNIVERSITY OF ELECTRONIC SCIENCE & TECHNOLOGY OF CHINA"	"219380"	"30.7"	"167"
"materials_science"	"SOUTHERN UNIVERSITY OF SCIENCE & TECHNOLOGY"	"205426"	"33.94"	"188"
"materials_science"	"NANJING UNIVERSITY OF SCIENCE & TECHNOLOGY"	"200005"	"29.71"	"131"
"materials_science"	"BEIJING INSTITUTE OF NANOENERGY & NANOSYSTEMS, CAS"	"195549"	"74.21"	"169"
"materials_science"	"SHANGHAI INSTITUTE OF CERAMICS, CAS"	"191753"	"34.1"	"109"
"materials_science"	"CHANGCHUN INSTITUTE OF APPLIED CHEMISTRY, CAS"	"176291"	"46.48"	"117"
"materials_science"	"INSTITUTE OF PHYSICS, CAS"	"173618"	"47.26"	"144"
"materials_science"	"NANJING UNIVERSITY OF AERONAUTICS & ASTRONAUTICS"	"169222"	"23.91"	"106"
"materials_science"	"NINGBO INSTITUTE OF MATERIALS TECHNOLOGY & ENGINEERING, CAS"	"162640"	"30.55"	"102"
"materials_science"	"COLLABORATIVE INNOVATION CENTER OF CHEMICAL SCIENCE & ENGINEERING TIANJIN"	"156414"	"60.21"	"101"
"materials_science"	"QINGDAO UNIVERSITY"	"148688"	"32.83"	"184"
"materials_science"	"JIANGSU UNIVERSITY"	"145069"	"23.9"	"82"
"materials_science"	"FUZHOU UNIVERSITY"	"131438"	"27.34"	"101"
"materials_science"	"EAST CHINA UNIVERSITY OF SCIENCE & TECHNOLOGY"	"131408"	"27.61"	"78"
"materials_science"	"GUANGDONG UNIVERSITY OF TECHNOLOGY"	"130845"	"24.38"	"107"
"materials_science"	"COLLABORATIVE INNOVATION CENTER OF ADVANCED MICROSTRUCTURES (CICAM)"	"130355"	"47.42"	"100"
"materials_science"	"DALIAN INSTITUTE OF CHEMICAL PHYSICS, CAS"	"129504"	"46.37"	"115"
"materials_science"	"BEIJING UNIVERSITY OF TECHNOLOGY"	"123161"	"21.8"	"71"
"materials_science"	"GUANGXI UNIVERSITY"	"123000"	"24.08"	"108"
"materials_science"	"TECHNICAL INSTITUTE OF PHYSICS & CHEMISTRY, CAS"	"121783"	"46.66"	"78"
"materials_science"	"CHINA UNIVERSITY OF PETROLEUM"	"119981"	"26.64"	"76"
"materials_science"	"SOUTHWEST JIAOTONG UNIVERSITY"	"119096"	"22.09"	"72"
"materials_science"	"JINAN UNIVERSITY"	"114503"	"30.81"	"63"
"materials_science"	"SHENZHEN INSTITUTE OF ADVANCED TECHNOLOGY, CAS"	"110943"	"39.92"	"100"
"materials_science"	"TAIYUAN UNIVERSITY OF TECHNOLOGY"	"110452"	"18.96"	"39"
"materials_science"	"CHINA UNIVERSITY OF GEOSCIENCES"	"109699"	"27.35"	"100"
"materials_science"	"TSINGHUA SHENZHEN INTERNATIONAL GRADUATE SCHOOL"	"106749"	"51.87"	"123"
"materials_science"	"LANZHOU UNIVERSITY"	"100094"	"29.03"	"45"
"materials_science"	"ZHEJIANG UNIVERSITY OF TECHNOLOGY"	"100060"	"25.03"	"83"
"materials_science"	"CHINESE ACADEMY OF ENGINEERING PHYSICS"	"97195"	"22.11"	"28"
"materials_science"	"YANSHAN UNIVERSITY"	"95223"	"19.64"	"52"
"materials_science"	"NANJING FORESTRY UNIVERSITY"	"95161"	"22.28"	"87"
"materials_science"	"QINGDAO UNIVERSITY OF SCIENCE & TECHNOLOGY"	"95111"	"27.54"	"58"
"materials_science"	"FUJIAN INSTITUTE OF RESEARCH ON THE STRUCTURE OF MATTER, CAS"	"94981"	"33.93"	"48"
"materials_science"	"EAST CHINA NORMAL UNIVERSITY"	"93969"	"34.55"	"57"
"materials_science"	"YANGZHOU UNIVERSITY"	"91799"	"28.56"	"79"
"materials_science"	"UNIVERSITY OF JINAN"	"91080"	"27.32"	"53"
"materials_science"	"CHINA UNIVERSITY OF MINING & TECHNOLOGY"	"90412"	"18.34"	"36"
"materials_science"	"KUNMING UNIVERSITY OF SCIENCE & TECHNOLOGY"	"89220"	"14.26"	"53"
"materials_science"	"SOUTHWEST UNIVERSITY - CHINA"	"87575"	"27.93"	"38"
"materials_science"	"JIANGNAN UNIVERSITY"	"87329"	"20.78"	"50"
"materials_science"	"HEFEI INSTITUTES OF PHYSICAL SCIENCE, CAS"	"87107"	"26.93"	"37"
"materials_science"	"HARBIN ENGINEERING UNIVERSITY"	"87105"	"24.21"	"52"
"materials_science"	"NANJING UNIVERSITY OF POSTS & TELECOMMUNICATIONS"	"86003"	"31.69"	"67"
"materials_science"	"HEBEI UNIVERSITY OF TECHNOLOGY"	"84122"	"18.4"	"52"
"materials_science"	"SHAANXI NORMAL UNIVERSITY"	"84050"	"33.2"	"52"
"materials_science"	"HEFEI UNIVERSITY OF TECHNOLOGY"	"82626"	"21.87"	"33"
"materials_science"	"STATE KEY LABORATORY SURFACTANT FINE CHEMISTRY"	"81716"	"39.71"	"45"
"materials_science"	"SHAANXI UNIVERSITY OF SCIENCE & TECHNOLOGY"	"80882"	"22"	"48"
"materials_science"	"INSTITUTE OF HIGH ENERGY PHYSICS, CAS"	"80481"	"39.18"	"78"
"materials_science"	"HUBEI UNIVERSITY"	"79669"	"31.37"	"46"
"materials_science"	"JIANGSU UNIVERSITY OF SCIENCE & TECHNOLOGY"	"78569"	"22.03"	"38"
"materials_science"	"SOUTH CHINA NORMAL UNIVERSITY"	"76673"	"27.82"	"50"
"materials_science"	"SUZHOU INSTITUTE OF NANO-TECH & NANO-BIONICS, CAS"	"75066"	"45.22"	"49"
"materials_science"	"LANZHOU INSTITUTE OF CHEMICAL PHYSICS, CAS"	"73389"	"25.81"	"27"
"materials_science"	"WUHAN UNIVERSITY OF SCIENCE & TECHNOLOGY"	"73137"	"16.88"	"31"
"materials_science"	"NANCHANG UNIVERSITY"	"72679"	"22.41"	"34"
"materials_science"	"INSTITUTE OF PROCESS ENGINEERING, CAS"	"69942"	"31.18"	"44"
"materials_science"	"ZHEJIANG SCI-TECH UNIVERSITY"	"69023"	"19.14"	"48"
"materials_science"	"UNIVERSITY OF SHANGHAI FOR SCIENCE & TECHNOLOGY"	"67842"	"22.13"	"64"
"materials_science"	"HENAN UNIVERSITY"	"67394"	"26.03"	"51"
"materials_science"	"NINGBO UNIVERSITY"	"67337"	"18.31"	"26"
"materials_science"	"XIANGTAN UNIVERSITY"	"66688"	"21.14"	"26"
"materials_science"	"ANHUI UNIVERSITY"	"65103"	"22.89"	"50"
"materials_science"	"XI'AN UNIVERSITY OF TECHNOLOGY"	"65098"	"18.91"	"32"
"materials_science"	"COLLABORATIVE INNOVATION CENTER OF QUANTUM MATTER"	"64220"	"61.81"	"39"
"materials_science"	"SHANDONG UNIVERSITY OF SCIENCE & TECHNOLOGY"	"63457"	"24.79"	"28"
"materials_science"	"SHANGHAITECH UNIVERSITY"	"62809"	"33.48"	"54"
"materials_science"	"KEY LABORATORY FOR BIOLOGICAL EFFECTS OF NANOMATERIALS & NANOSAFETY, CAS"	"62163"	"57.08"	"45"
"materials_science"	"CHANG'AN UNIVERSITY"	"61106"	"18.09"	"16"
"materials_science"	"SOUTHWEST UNIVERSITY OF SCIENCE & TECHNOLOGY - CHINA"	"59532"	"22.11"	"30"
"materials_science"	"NORTH UNIVERSITY OF CHINA"	"58613"	"18.37"	"46"
"materials_science"	"INSTITUTE OF SEMICONDUCTORS, CAS"	"58225"	"39.39"	"43"
"materials_science"	"LANZHOU UNIVERSITY OF TECHNOLOGY"	"57893"	"15.44"	"23"
"materials_science"	"SHANGHAI INSTITUTE OF APPLIED PHYSICS, CAS"	"57710"	"35.36"	"35"
"materials_science"	"TIANGONG UNIVERSITY"	"57568"	"18.14"	"16"
"materials_science"	"TIANJIN UNIVERSITY OF TECHNOLOGY"	"57445"	"27.05"	"25"
"materials_science"	"HOHAI UNIVERSITY"	"57095"	"19.31"	"25"
"materials_science"	"NORTHWEST UNIVERSITY XI'AN"	"55349"	"27.97"	"38"
"materials_science"	"SHENZHEN RESEARCH INSTITUTE, CITY UNIVERSITY OF HONG KONG"	"55161"	"53.14"	"53"
"materials_science"	"HANGZHOU DIANZI UNIVERSITY"	"54793"	"23.58"	"39"
"materials_science"	"NORTHEAST NORMAL UNIVERSITY - CHINA"	"53702"	"30.86"	"23"
"materials_science"	"BEIJING JIAOTONG UNIVERSITY"	"53481"	"22.67"	"24"
"materials_science"	"QILU UNIVERSITY OF TECHNOLOGY"	"53406"	"17.22"	"30"
"materials_science"	"NANJING NORMAL UNIVERSITY"	"52400"	"38.84"	"38"
"materials_science"	"CHANGZHOU UNIVERSITY"	"51478"	"16.48"	"24"
"materials_science"	"WUHAN INSTITUTE OF TECHNOLOGY"	"51391"	"25.92"	"28"
"materials_science"	"GUANGZHOU UNIVERSITY"	"51081"	"25.85"	"48"
"materials_science"	"HENAN NORMAL UNIVERSITY"	"50505"	"36.86"	"31"
"materials_science"	"BEIJING NORMAL UNIVERSITY"	"50262"	"30.68"	"44"
"materials_science"	"CHANGSHA UNIVERSITY OF SCIENCE & TECHNOLOGY"	"49473"	"21.32"	"25"
"materials_science"	"XIDIAN UNIVERSITY"	"48655"	"20.48"	"32"
"materials_science"	"JIANGXI UNIVERSITY OF SCIENCE & TECHNOLOGY"	"48355"	"18.78"	"22"
"materials_science"	"XI'AN UNIVERSITY OF ARCHITECTURE & TECHNOLOGY"	"47946"	"14.78"	"19"
"materials_science"	"OCEAN UNIVERSITY OF CHINA"	"47859"	"27.44"	"26"
"materials_science"	"PEKING UNIVERSITY SHENZHEN GRADUATE SCHOOL (PKU SHENZHEN)"	"47780"	"40.77"	"37"
"materials_science"	"SOUTHERN MEDICAL UNIVERSITY - CHINA"	"47347"	"24.1"	"37"
"materials_science"	"NORTH CHINA ELECTRIC POWER UNIVERSITY"	"47245"	"23.77"	"32"
"materials_science"	"ANHUI UNIVERSITY OF TECHNOLOGY"	"45678"	"17.53"	"29"
"materials_science"	"HEBEI UNIVERSITY"	"45488"	"25.22"	"37"
"materials_science"	"ZHEJIANG NORMAL UNIVERSITY"	"44809"	"31.18"	"31"
"materials_science"	"SHANXI UNIVERSITY"	"44714"	"27.84"	"20"
"materials_science"	"WENZHOU UNIVERSITY"	"44547"	"26.39"	"40"
"materials_science"	"QINGDAO INSTITUTE OF BIOENERGY & BIOPROCESS TECHNOLOGY, CAS"	"43343"	"41.48"	"21"
"materials_science"	"SOUTHWEST PETROLEUM UNIVERSITY"	"42664"	"19.05"	"13"
"materials_science"	"HAINAN UNIVERSITY"	"42064"	"23.18"	"28"
"materials_science"	"HENAN POLYTECHNIC UNIVERSITY"	"40867"	"22.86"	"23"
"materials_science"	"CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE"	"40233"	"26.93"	"29"
"materials_science"	"SOUTH CHINA AGRICULTURAL UNIVERSITY"	"40148"	"39.05"	"34"
"materials_science"	"GUILIN UNIVERSITY OF ELECTRONIC TECHNOLOGY"	"39956"	"18.55"	"16"
"materials_science"	"NORTHEAST FORESTRY UNIVERSITY - CHINA"	"39627"	"19.71"	"19"
"materials_science"	"INSTITUTE OF COAL CHEMISTRY, CAS"	"39573"	"37.69"	"21"
"materials_science"	"HEILONGJIANG UNIVERSITY"	"39417"	"31.26"	"24"
"materials_science"	"CHINA JILIANG UNIVERSITY"	"39248"	"22.39"	"20"
"materials_science"	"HENAN UNIVERSITY OF SCIENCE & TECHNOLOGY"	"39101"	"16.38"	"28"
"materials_science"	"LIAOCHENG UNIVERSITY"	"38431"	"22.79"	"26"
"materials_science"	"DONGGUAN UNIVERSITY OF TECHNOLOGY"	"38371"	"24.22"	"22"
"materials_science"	"GUILIN UNIVERSITY OF TECHNOLOGY"	"38320"	"16.21"	"15"
"materials_science"	"NATIONAL UNIVERSITY OF DEFENSE TECHNOLOGY - CHINA"	"37889"	"16.31"	"22"
